dim1	dim2	Cluster
-59.569149017333984	24.4616641998291	22
6.173173427581787	53.75048065185547	37
29.062931060791016	85.1204833984375	22
19.397619247436523	-50.45496368408203	22
-11.302901268005371	7.325763702392578	22
36.55403518676758	47.853660583496094	22
13.11928939819336	94.64324188232422	22
-73.6950454711914	-16.474123001098633	18
56.15713882446289	-21.00653839111328	22
7.064936637878418	5.132808685302734	2
-45.733089447021484	63.59199523925781	22
73.42131805419922	-35.64521026611328	24
28.85908317565918	58.883384704589844	31
19.833553314208984	37.914886474609375	23
-93.00205993652344	-10.386533737182617	22
-0.7236315608024597	-73.92505645751953	29
2.9353227615356445	5.378875255584717	2
11.083645820617676	51.82796859741211	23
60.90725326538086	15.32956314086914	44
-15.405207633972168	-18.02687644958496	21
-51.90798568725586	-42.64238739013672	7
0.27543121576309204	-23.191181182861328	2
29.352628707885742	10.696549415588379	22
-50.64247512817383	70.29638671875	22
44.747493743896484	-17.13096046447754	40
-0.6237226724624634	11.562841415405273	1
-5.298437118530273	-16.707284927368164	2
66.19298553466797	-37.36643600463867	11
28.007301330566406	-77.49563598632812	24
-43.792240142822266	-35.842681884765625	30
0.04817488417029381	-28.597055435180664	22
90.68167877197266	-3.343385934829712	3
4.248758792877197	-1.3764162063598633	2
-0.3432201147079468	-70.6469955444336	29
72.62199401855469	-76.31843566894531	35
-7.786406993865967	-54.470272064208984	22
-8.556625366210938	-43.75313186645508	38
27.445697784423828	47.400909423828125	17
63.02051544189453	-10.802749633789062	36
32.337158203125	79.52882385253906	3
76.86165618896484	-32.53480911254883	3
-83.6185302734375	26.559844970703125	22
-8.872530937194824	53.23968505859375	32
28.147544860839844	24.334716796875	32
81.73019409179688	-39.60770034790039	22
-7.741128921508789	-29.909786224365234	9
57.270450592041016	-48.66413116455078	14
-28.41425132751465	95.24752807617188	22
73.0370101928711	37.15896224975586	22
35.269798278808594	-33.50192642211914	37
72.59422302246094	-56.51925277709961	45
-5.767373085021973	-12.812627792358398	34
63.74827194213867	7.270933151245117	22
-47.91244125366211	-9.776457786560059	22
92.32799530029297	10.280426979064941	22
-55.9568977355957	-43.722103118896484	7
15.43270492553711	37.95995330810547	37
53.16366195678711	2.5312819480895996	22
76.81599426269531	18.356517791748047	44
0.9287168979644775	1.5689114332199097	22
-2.2350218296051025	-66.89997863769531	43
-48.701839447021484	-41.138031005859375	30
55.137271881103516	29.939010620117188	36
-45.59794616699219	-26.9331111907959	30
8.458890914916992	-22.396068572998047	21
9.143976211547852	-2.300010919570923	2
-5.924461364746094	11.151853561401367	1
-5.7942633628845215	-66.80509948730469	43
-20.54791831970215	22.137475967407227	17
-17.74012565612793	-4.711439609527588	21
16.400239944458008	-6.63241720199585	22
36.786170959472656	-45.2882194519043	45
33.53603744506836	57.63295364379883	22
-3.715808868408203	15.235654830932617	1
35.45701599121094	63.47450637817383	22
11.854435920715332	-10.786783218383789	21
-30.1302433013916	46.23250198364258	23
-22.994943618774414	-5.415740489959717	22
-25.824186325073242	-25.233909606933594	30
58.88339614868164	66.9379653930664	22
13.93417739868164	-13.223705291748047	21
-19.81043815612793	6.2170209884643555	22
-31.936941146850586	0.9529759883880615	21
74.42251586914062	-49.54121398925781	11
71.7764663696289	-19.466886520385742	29
55.153350830078125	26.812257766723633	36
-1.133895993232727	4.509340286254883	2
-21.68349838256836	45.38242721557617	18
83.25502014160156	-48.0904426574707	22
-8.452219009399414	-34.60804748535156	22
-30.68451499938965	5.4388108253479	31
-16.401987075805664	30.489046096801758	7
-56.44998550415039	-46.69979476928711	7
-82.99600982666016	6.740467548370361	21
-26.411373138427734	-16.46102523803711	31
-30.686565399169922	-23.54509925842285	21
16.60453987121582	14.954001426696777	22
36.400238037109375	42.82725524902344	0
32.284366607666016	-58.48556137084961	22
8.224547386169434	-61.32218933105469	40
69.97754669189453	31.27669906616211	44
-48.291954040527344	-3.509009838104248	21
5.8527398109436035	63.415611267089844	32
51.21970748901367	42.24970626831055	22
5.7703704833984375	-14.252215385437012	0
43.97467803955078	26.215837478637695	36
16.520292282104492	-25.96535873413086	25
58.452552795410156	-45.56664276123047	14
16.12580680847168	-11.286538124084473	21
69.52920532226562	-40.57978057861328	22
45.58742141723633	37.93842315673828	22
-60.023441314697266	53.6341438293457	21
-74.52952575683594	3.7019870281219482	19
-1.5259644985198975	-56.27513122558594	1
74.14994049072266	-44.99554443359375	22
-25.097803115844727	17.379053115844727	22
66.17788696289062	-58.48027801513672	11
14.330855369567871	48.64456558227539	37
9.60069465637207	56.291954040527344	9
-54.85531234741211	-40.14494323730469	7
22.401716232299805	44.350547790527344	18
24.0291748046875	-9.25650405883789	21
-35.31697082519531	15.257719039916992	22
-7.81586217880249	0.5280998349189758	22
-38.11396026611328	37.273536682128906	23
-2.563605546951294	0.20960506796836853	2
50.774539947509766	20.041473388671875	9
23.698200225830078	9.322579383850098	22
58.78456115722656	33.21107482910156	36
-61.8431510925293	43.046661376953125	21
36.63186264038086	-17.998306274414062	22
-2.742192506790161	36.55742263793945	13
19.76578712463379	-9.416529655456543	21
47.47807693481445	9.887796401977539	9
-52.886680603027344	-1.0515114068984985	19
53.670188903808594	-2.51214599609375	22
68.32469177246094	20.775814056396484	44
-1.6625666618347168	-5.38882303237915	2
69.08287048339844	-45.28602600097656	11
-3.1643776893615723	40.369571685791016	13
-0.686955451965332	52.48630142211914	23
87.36473083496094	-19.003080368041992	22
35.122581481933594	38.018795013427734	22
22.582874298095703	21.39316749572754	22
25.844755172729492	64.60301208496094	32
80.40506744384766	15.067566871643066	29
57.676971435546875	22.606529235839844	9
-10.438984870910645	-84.11589050292969	7
30.24458122253418	-28.839046478271484	22
-94.85242462158203	-19.75118064880371	22
59.00703430175781	-82.8296127319336	22
4.573975563049316	2.2434499263763428	2
-44.06589126586914	3.0501344203948975	34
3.843898057937622	-32.67917251586914	21
-84.16239929199219	20.544544219970703	22
-2.8672595024108887	-31.529144287109375	30
6.767169952392578	25.933691024780273	22
65.4770278930664	13.211634635925293	44
23.03519630432129	-5.064026355743408	22
-33.848876953125	90.12861633300781	17
-55.2142333984375	60.376075744628906	22
-28.00071144104004	21.467737197875977	18
24.749841690063477	95.47799682617188	47
20.617883682250977	-29.682619094848633	22
32.04972839355469	45.02186965942383	22
64.07211303710938	-68.41236877441406	11
37.715087890625	-34.880271911621094	37
-3.5930018424987793	45.03120803833008	13
68.63128662109375	16.645122528076172	44
71.63703918457031	55.150047302246094	18
8.881715774536133	97.3043212890625	22
86.86215209960938	-33.23118209838867	1
-5.988443851470947	19.171541213989258	1
-3.807861804962158	97.26702880859375	41
-51.259300231933594	-20.30945587158203	1
-11.241165161132812	-94.6290054321289	9
43.68985366821289	0.5616984367370605	9
-4.369751453399658	-69.692626953125	43
-29.375747680664062	-20.326393127441406	22
26.17439079284668	38.965572357177734	23
78.21864318847656	4.842285633087158	9
24.75901222229004	88.18836212158203	10
-18.631383895874023	-10.3651123046875	22
23.86098289489746	83.86074829101562	10
17.06271743774414	21.991193771362305	22
-1.1704401969909668	-18.806251525878906	2
47.51555252075195	-45.35630798339844	14
-5.319942951202393	-3.62791109085083	22
11.428811073303223	46.49360656738281	37
-34.393516540527344	19.452024459838867	22
-31.218320846557617	19.553346633911133	22
-2.0283944606781006	-63.30827713012695	43
-15.36939525604248	-59.63761901855469	7
-11.907084465026855	-19.072420120239258	21
37.817962646484375	1.3981679677963257	22
-34.501808166503906	27.789209365844727	22
2.5419681072235107	-6.460752010345459	2
44.26111602783203	-48.69080352783203	45
-13.826553344726562	-79.71186828613281	22
10.532485961914062	-35.54511260986328	22
-31.137996673583984	-27.963655471801758	30
-14.361382484436035	-1.1693090200424194	22
-2.7856037616729736	-9.383461952209473	0
42.53615188598633	20.766620635986328	9
16.95701789855957	-75.23158264160156	7
70.90465545654297	-26.349233627319336	29
72.50804901123047	18.70432472229004	44
-5.181546688079834	-25.37110137939453	22
61.38480758666992	20.616254806518555	9
-16.66469383239746	-72.27033996582031	38
19.42158317565918	-14.60448932647705	46
18.672569274902344	-98.83229064941406	36
15.904810905456543	-37.291961669921875	22
-50.33816146850586	-46.89389419555664	7
77.98149108886719	-6.144098281860352	39
43.750186920166016	7.521761894226074	13
27.095962524414062	-56.07093811035156	22
84.32167053222656	-1.5614945888519287	9
11.884462356567383	-0.08571161329746246	2
20.14270782470703	32.35354232788086	40
74.81916046142578	-53.84798812866211	11
20.335716247558594	68.85716247558594	7
-65.54219055175781	68.15760803222656	22
-51.66283416748047	-14.935736656188965	34
4.818517684936523	-62.19733428955078	40
28.57322883605957	-23.234630584716797	22
1.0872198343276978	-36.15255355834961	22
39.5182991027832	-3.8877999782562256	21
-69.20578002929688	-65.3066177368164	22
-80.20759582519531	-3.3245952129364014	22
77.93209838867188	9.851250648498535	44
58.590980529785156	28.135114669799805	36
22.46485137939453	0.4413152039051056	46
-31.149080276489258	24.94143295288086	22
69.32608032226562	-65.42464447021484	11
-46.33738708496094	-14.963193893432617	22
-31.461862564086914	107.97289276123047	22
81.49095916748047	-63.660675048828125	42
23.129419326782227	-13.863656997680664	21
80.86284637451172	-11.157083511352539	46
36.0727653503418	-7.689260005950928	22
35.374351501464844	-26.798595428466797	22
-4.258857250213623	24.943822860717773	7
17.087055206298828	-72.23754119873047	7
36.37950897216797	86.43014526367188	22
-53.51148223876953	51.410247802734375	22
-94.97575378417969	-2.496394157409668	22
-66.80732727050781	16.737960815429688	19
25.662073135375977	27.254730224609375	32
-23.750612258911133	7.949382781982422	22
62.84618377685547	-0.1385778933763504	0
-36.965415954589844	-1.7435287237167358	22
-24.117267608642578	-9.866392135620117	21
78.50437927246094	-45.82505798339844	9
-56.37900161743164	-1.7888991832733154	19
-49.1073112487793	1.4827972650527954	21
88.44219207763672	-54.00094223022461	22
-38.97675323486328	-26.791793823242188	34
17.925222396850586	-21.49715805053711	46
39.067317962646484	-82.9105453491211	15
-15.808869361877441	15.015647888183594	22
20.813129425048828	-24.34677505493164	46
44.1088752746582	30.93286895751953	9
-30.30182647705078	-54.17472457885742	38
-23.417007446289062	40.2713737487793	37
68.12430572509766	3.8751559257507324	44
3.1087167263031006	50.20238494873047	23
-25.887630462646484	-87.25504302978516	22
57.97971725463867	-13.770822525024414	9
39.38883590698242	8.921486854553223	13
51.25724411010742	-50.0955810546875	14
35.511226654052734	-12.424736976623535	2
-18.712078094482422	2.267805576324463	22
-9.850085258483887	-4.024672985076904	37
-51.5431022644043	41.35660934448242	8
44.119075775146484	-36.06198501586914	24
40.69225311279297	44.89088821411133	22
-40.60614776611328	18.35552406311035	19
58.92005920410156	-3.287630796432495	22
-7.383517742156982	-8.805800437927246	2
-90.16101837158203	39.4604377746582	22
-3.2303378582000732	8.12520694732666	1
78.78301239013672	-51.60580062866211	22
69.28624725341797	-57.945316314697266	11
-5.8573503494262695	3.9977235794067383	39
72.19515991210938	22.85708999633789	39
-14.49025821685791	4.350070953369141	39
-42.4674186706543	-19.130760192871094	39
-40.682064056396484	-22.354141235351562	39
-46.207523345947266	-19.541135787963867	39
-7.760684013366699	7.440295696258545	39
-49.14616394042969	56.339752197265625	22
-51.57461166381836	7.8181681632995605	5
32.85359191894531	-74.8729248046875	15
-11.029664993286133	2.086778402328491	39
21.22852325439453	90.49285125732422	10
68.35595703125	-31.821523666381836	22
-7.383033752441406	16.11615753173828	1
36.426151275634766	6.937180042266846	13
-51.348514556884766	15.850913047790527	19
-54.23117446899414	15.424205780029297	19
19.99790382385254	9.652079582214355	22
29.97355079650879	-34.509727478027344	22
32.35756301879883	49.20235061645508	22
78.41371154785156	-15.553566932678223	22
-44.30861282348633	-23.1618595123291	39
-62.8671875	48.288326263427734	22
56.65915298461914	-37.237449645996094	13
5.788428783416748	58.86901092529297	37
-48.397193908691406	-44.59775924682617	7
37.403236389160156	-22.378868103027344	22
39.85551452636719	-47.21598815917969	45
9.45669174194336	-46.61101150512695	22
-24.760480880737305	25.217451095581055	1
22.4688777923584	87.36553192138672	10
27.44222068786621	79.1883316040039	3
83.9323959350586	-24.84566307067871	9
-59.54452896118164	7.49252986907959	19
-25.936880111694336	7.096365928649902	22
-23.098108291625977	97.37390899658203	22
2.1284279823303223	33.42905044555664	13
-36.87021255493164	23.137527465820312	39
-48.02442169189453	-23.14037322998047	39
21.734891891479492	100.5396728515625	47
-80.55606842041016	13.91369915008545	21
72.17459869384766	6.924334526062012	44
24.097156524658203	99.23033142089844	47
-6.134466648101807	37.81728744506836	13
14.734081268310547	3.3099770545959473	2
40.69342803955078	-63.619590759277344	45
-50.989952087402344	44.64642333984375	8
6.3323445320129395	-5.208737850189209	2
12.15343952178955	-26.563703536987305	25
-44.81191635131836	-62.52180099487305	30
-20.852191925048828	-1.069489598274231	21
-8.783544540405273	23.121658325195312	32
-49.86124801635742	-50.24535369873047	7
4.955562591552734	-45.62770080566406	21
9.9137544631958	-17.72501564025879	21
-25.916479110717773	-58.18381881713867	7
-38.07590866088867	-17.93312644958496	39
50.79817581176758	86.1159439086914	22
-34.05988311767578	39.442413330078125	23
-38.927978515625	26.487295150756836	22
54.33649444580078	17.783536911010742	9
6.793369293212891	-37.009925842285156	22
-63.81690216064453	30.056180953979492	8
32.751407623291016	-24.957693099975586	36
-3.339792490005493	30.032299041748047	13
32.59512710571289	31.589862823486328	32
-46.304107666015625	-38.38108825683594	30
-52.202510833740234	3.885906219482422	19
30.948511123657227	3.229854106903076	22
-29.154592514038086	-8.675968170166016	13
28.006053924560547	-1.0542114973068237	22
-55.623905181884766	1.2778046131134033	19
-63.0098762512207	8.329622268676758	19
15.687967300415039	-0.8595566749572754	2
-57.925987243652344	-9.69631290435791	6
52.38991165161133	-18.21672248840332	2
28.17730712890625	-100.93195343017578	22
67.06291198730469	-54.942222595214844	11
-40.303592681884766	12.938678741455078	22
-52.501441955566406	18.724157333374023	19
54.74592971801758	21.981287002563477	9
-53.82379150390625	-46.655704498291016	7
31.52915382385254	-90.04130554199219	24
52.53086471557617	8.807863235473633	36
14.926955223083496	-17.346195220947266	21
12.989303588867188	101.6064453125	10
5.924539566040039	-88.1473617553711	22
-22.838748931884766	-21.6855411529541	3
10.879435539245605	41.691280364990234	37
-18.59757423400879	38.49003601074219	48
48.92449188232422	-7.264355182647705	22
65.47781372070312	17.3355770111084	44
37.99407196044922	-72.62625885009766	15
-71.50670623779297	-4.215376853942871	19
0.7386906743049622	30.092262268066406	13
82.68389892578125	-54.709739685058594	22
41.48482131958008	11.380433082580566	13
23.498703002929688	-74.29014587402344	7
-17.242328643798828	-15.241169929504395	21
50.761253356933594	53.969303131103516	22
-2.6234331130981445	-42.659183502197266	21
59.96619415283203	11.445379257202148	44
-56.15913391113281	26.846965789794922	8
67.91458892822266	-69.42170715332031	11
11.817944526672363	-42.31999969482422	22
28.15163803100586	4.551035404205322	22
-49.42972946166992	-26.753328323364258	30
48.77765655517578	-53.509517669677734	14
-40.84783935546875	-60.146854400634766	27
-65.59784698486328	5.576511859893799	19
-1.4312461614608765	33.39387893676758	48
14.242431640625	-53.29071807861328	9
-33.58953857421875	-53.019466400146484	38
-44.77955627441406	16.58467674255371	19
-70.49404907226562	16.221033096313477	19
41.665836334228516	-59.65877914428711	24
-66.58855438232422	1.8685280084609985	19
-84.0777816772461	42.92412185668945	22
-42.6348876953125	38.35702133178711	8
15.685815811157227	53.12030029296875	37
-49.44577407836914	26.906970977783203	8
13.746792793273926	90.46563720703125	10
-9.959452629089355	-48.908531188964844	17
-28.98102378845215	41.14132308959961	21
43.301727294921875	-63.33023452758789	24
68.24588775634766	9.243999481201172	44
-61.606258392333984	-15.945807456970215	22
-34.12396240234375	47.88625717163086	23
-31.58319854736328	31.892854690551758	22
78.12174987792969	32.77714538574219	9
8.351921081542969	37.0843505859375	13
20.926837921142578	96.08113098144531	47
4.869612216949463	-26.606975555419922	22
18.056316375732422	78.50153350830078	4
9.1712007522583	30.24738311767578	13
-70.37699890136719	57.384769439697266	21
59.576507568359375	49.60353469848633	22
78.74893951416016	-62.77799987792969	42
-48.44345474243164	49.84953689575195	39
18.13585090637207	45.92340850830078	23
-12.935073852539062	19.27397346496582	23
67.44694519042969	-61.63747787475586	11
-34.69465255737305	-61.47239685058594	27
-64.12798309326172	24.59177589416504	8
-64.1641616821289	-2.2567481994628906	19
-31.34250259399414	36.400962829589844	23
-73.84754943847656	-2.8977534770965576	19
-16.548940658569336	23.14547348022461	22
68.25909423828125	44.6890983581543	22
-20.035282135009766	17.147689819335938	22
-24.417707443237305	12.784415245056152	37
-27.83440589904785	-82.06275177001953	7
-68.16863250732422	-1.800716519355774	19
-35.32466125488281	-21.907609939575195	30
43.51259994506836	-45.1939811706543	24
-60.38322448730469	-36.58207321166992	22
48.76905059814453	-13.880197525024414	14
-56.42238998413086	40.71396255493164	8
22.009136199951172	94.21492767333984	47
41.089439392089844	-29.532482147216797	22
7.614297389984131	-10.630415916442871	21
-13.957414627075195	-66.61341857910156	22
-81.59968566894531	-17.558013916015625	25
-66.84978485107422	-6.008618354797363	19
-71.68209075927734	0.85335773229599	19
62.15462112426758	-77.87470245361328	26
61.335933685302734	-49.06117630004883	35
-62.20979309082031	27.067625045776367	8
25.647624969482422	-26.9040470123291	22
65.65888977050781	-6.476356506347656	9
-44.528263092041016	-45.004920959472656	30
47.50770568847656	61.03660202026367	22
13.352679252624512	26.729806900024414	48
-78.08353424072266	25.20414924621582	22
35.28657531738281	13.240809440612793	13
57.941322326660156	18.15938949584961	9
-65.89270782470703	57.14558410644531	21
-88.2393569946289	12.23345947265625	22
-62.439029693603516	4.958402156829834	19
19.94330596923828	-79.30842590332031	7
73.04645538330078	-87.8000717163086	22
20.962621688842773	73.26382446289062	4
-23.864879608154297	4.094172477722168	21
-49.31206130981445	33.29959487915039	8
64.85617065429688	-76.85445404052734	26
64.8641357421875	-51.29627227783203	35
55.09220886230469	34.263771057128906	36
-36.055938720703125	33.83539581298828	22
59.08785629272461	-25.087928771972656	35
-27.898622512817383	29.557191848754883	23
-61.12687683105469	32.20824432373047	8
41.77207946777344	76.93537902832031	22
-89.36746215820312	30.00745391845703	22
30.633928298950195	80.4081802368164	3
-51.13352966308594	29.92464256286621	8
-12.474164962768555	-38.24046325683594	21
-46.785396575927734	41.29996871948242	23
64.8935317993164	35.602413177490234	22
15.01524829864502	-47.56610870361328	9
7.097336769104004	-41.72513961791992	22
9.888808250427246	14.998106956481934	1
71.7942123413086	-5.232139587402344	16
17.722347259521484	96.49609375	47
-10.418656349182129	43.55534744262695	48
61.73038101196289	-74.23603820800781	26
-39.0097770690918	-63.75142288208008	27
-50.927738189697266	-38.864498138427734	30
72.70085144042969	10.863249778747559	44
-37.999000549316406	73.337890625	41
-74.63516235351562	49.86439895629883	22
72.36882019042969	0.7629542946815491	18
35.615318298339844	-40.646549224853516	24
-40.916351318359375	-45.45375442504883	30
-38.13623809814453	-11.156601905822754	7
22.12038230895996	97.34111785888672	47
-37.46887969970703	-50.73670959472656	30
3.404378890991211	9.381436347961426	1
-19.24472999572754	31.7623233795166	7
57.936500549316406	-73.92512512207031	26
7.575976371765137	10.061161041259766	2
-12.524201393127441	-92.00082397460938	17
78.608154296875	-65.20140075683594	42
64.105224609375	-62.03143310546875	11
6.052191257476807	45.39813995361328	18
-42.45366287231445	48.120601654052734	22
-33.28338623046875	-31.74135398864746	34
-67.12358856201172	8.959097862243652	19
75.95819091796875	-40.37996292114258	9
75.7563247680664	13.767176628112793	44
-37.738765716552734	50.2469367980957	23
-1.5523335933685303	-13.707256317138672	2
38.34003448486328	11.47632122039795	13
-42.79829025268555	23.35141372680664	37
-41.601016998291016	-63.715538024902344	27
-52.030635833740234	23.248828887939453	5
-29.194002151489258	-13.231614112854004	22
-47.18749237060547	31.26073455810547	8
-7.487523555755615	29.667509078979492	13
10.205610275268555	90.11019897460938	10
-17.286376953125	34.326385498046875	48
-12.535746574401855	-43.62844467163086	38
-36.08605194091797	-30.526752471923828	30
-5.191565036773682	62.3455924987793	18
29.05542755126953	74.2703857421875	28
19.201852798461914	83.77102661132812	10
14.90852165222168	68.12770080566406	4
73.96694946289062	-68.57796478271484	22
24.578495025634766	90.68881225585938	10
-53.895259857177734	37.53422927856445	8
30.710599899291992	-62.51337814331055	24
10.829314231872559	3.282883644104004	2
-32.15614700317383	-65.07295227050781	20
24.92513084411621	54.90796661376953	41
0.6647037267684937	37.17776107788086	13
53.48002624511719	-63.94805908203125	11
-49.682193756103516	37.86252975463867	8
-72.5281982421875	12.544441223144531	5
-6.757519245147705	-73.10940551757812	43
42.092594146728516	-68.31034088134766	45
-62.505088806152344	-43.70988082885742	7
16.965688705444336	-42.674102783203125	22
-12.294520378112793	26.876962661743164	23
-22.22799301147461	-60.616092681884766	7
41.904476165771484	-53.71019744873047	45
68.74210357666016	64.91145324707031	22
24.791332244873047	-50.479095458984375	7
-26.626440048217773	48.34876251220703	23
33.95086669921875	92.25982666015625	22
-23.412872314453125	-29.91950225830078	22
-67.5299301147461	27.762123107910156	22
53.8878288269043	61.111534118652344	22
30.256860733032227	71.00590515136719	28
-75.8282699584961	-52.130496978759766	17
-48.23881149291992	5.803410530090332	8
61.643470764160156	-41.79393005371094	14
56.036827087402344	-54.371463775634766	14
-52.41673278808594	-63.38323211669922	17
62.26190185546875	24.852100372314453	36
64.69977569580078	-45.49021911621094	14
59.55216979980469	80.1850357055664	22
79.32210540771484	-60.578033447265625	42
43.63998794555664	-56.59782409667969	24
-71.546630859375	8.836195945739746	34
5.998479843139648	33.998111724853516	13
9.897945404052734	-53.46234893798828	21
44.13966369628906	-22.99037742614746	22
-4.358870983123779	-48.74464797973633	22
-44.453956604003906	12.717608451843262	34
52.135643005371094	-53.56900405883789	14
38.546875	-57.058258056640625	45
30.770593643188477	-52.45552444458008	45
72.29397583007812	15.115778923034668	44
9.4398193359375	83.2074966430664	17
11.2772855758667	33.967071533203125	13
-41.703025817871094	-85.72001647949219	22
37.50347137451172	-60.91196060180664	24
-39.05323028564453	-32.289154052734375	30
-7.357126235961914	47.06794357299805	13
-52.81062316894531	26.794719696044922	8
-45.55243682861328	28.77094268798828	8
-36.81871795654297	-62.5260124206543	27
45.298988342285156	-52.622806549072266	24
-23.903799057006836	-74.09295654296875	7
-30.718421936035156	51.14918518066406	23
-2.3296871185302734	-50.85188293457031	22
57.79111862182617	-30.278806686401367	35
-67.77692413330078	24.085269927978516	22
-10.25250244140625	39.84260940551758	48
-14.155548095703125	40.86166763305664	48
-54.241607666015625	-52.55136489868164	30
54.49823760986328	-51.02541732788086	35
23.503864288330078	-79.35005187988281	24
-20.812599182128906	-14.73116683959961	21
22.355112075805664	-57.11569595336914	20
14.223617553710938	72.25606536865234	4
-0.20925267040729523	76.8603744506836	22
10.369636535644531	75.16122436523438	4
62.43844985961914	-59.245811462402344	11
46.60749053955078	17.290691375732422	9
76.0221939086914	-63.130592346191406	42
50.516761779785156	-47.066810607910156	14
37.395633697509766	-50.43208694458008	45
10.693380355834961	7.106717109680176	2
5.768052101135254	87.12812805175781	22
7.415333271026611	49.53596115112305	23
-31.220693588256836	-76.0971450805664	25
-19.255481719970703	-49.567535400390625	38
70.25840759277344	-53.09907531738281	35
-35.4447135925293	82.3587875366211	17
-51.17036819458008	35.780574798583984	8
-79.48445129394531	-29.93406867980957	22
34.254032135009766	-54.88727569580078	45
49.06224822998047	-41.84269332885742	24
38.702327728271484	33.56165313720703	21
88.38446044921875	-60.99341583251953	22
0.45781368017196655	-46.27871322631836	22
-75.46855163574219	15.501771926879883	22
3.153150796890259	36.86912536621094	13
-54.67975997924805	11.876880645751953	34
-24.909481048583984	55.332801818847656	18
-43.88401794433594	33.38519287109375	6
35.40194320678711	-51.71158218383789	45
-16.008745193481445	-42.12776565551758	38
53.375587463378906	-40.165733337402344	14
22.253429412841797	-38.04391098022461	22
-65.50064086914062	-20.865528106689453	17
56.62678909301758	-58.918922424316406	35
41.311946868896484	-50.59074020385742	24
33.55487060546875	-70.42301177978516	15
29.989774703979492	35.7080078125	3
-26.570030212402344	36.1156120300293	23
-26.125164031982422	-0.10509143769741058	22
-43.46891784667969	-76.34620666503906	22
0.04406535625457764	47.603294372558594	23
-58.678043365478516	29.18640899658203	8
-33.49879837036133	-17.655553817749023	21
62.625972747802734	-32.583740234375	22
40.03838348388672	-42.40554428100586	24
-55.57246398925781	8.63306713104248	5
-3.604172468185425	57.32211685180664	18
46.82850646972656	-1.9688650369644165	36
-54.74216842651367	34.65135192871094	8
31.99213218688965	-67.66563415527344	6
-74.809814453125	20.387109756469727	22
-50.503482818603516	11.842268943786621	34
35.43932342529297	-83.1426773071289	15
-42.88771438598633	43.113861083984375	23
-36.335391998291016	-34.82717514038086	30
28.096866607666016	17.984615325927734	22
-6.867480278015137	-39.45770263671875	22
62.27836608886719	-53.77501678466797	35
48.5099983215332	-26.793977737426758	9
4.807167053222656	29.904287338256836	13
38.30430603027344	-53.341285705566406	45
63.582672119140625	-56.53341293334961	11
18.245939254760742	-64.88967895507812	20
62.889015197753906	-27.623294830322266	35
49.574501037597656	-58.88788604736328	24
-9.695351600646973	-59.87738037109375	7
19.042116165161133	-56.344852447509766	20
-5.009686470031738	50.51224136352539	31
-41.17709732055664	-66.99472045898438	27
-31.241304397583008	-34.95113754272461	6
-41.46185302734375	-0.577866792678833	34
-48.61176300048828	-54.16849899291992	7
3.942946672439575	-50.127899169921875	22
-68.23674011230469	12.670008659362793	34
