dim1	dim2	Cluster
43.387210845947266	-11.689055442810059	39
19.786964416503906	-21.467552185058594	17
50.74467086791992	-3.5308752059936523	39
-27.08848762512207	48.655853271484375	28
28.799144744873047	-26.84210968017578	4
-26.18877410888672	38.483341217041016	28
20.12305450439453	17.912887573242188	42
-21.34526824951172	-4.3025078773498535	57
2.945770740509033	-26.846776962280273	49
7.771839141845703	23.95989990234375	50
21.05341148376465	11.25905704498291	23
23.14629554748535	-16.786338806152344	57
46.117095947265625	-10.570977210998535	39
13.253273963928223	5.346620082855225	22
40.44476318359375	-6.174642562866211	51
-28.147523880004883	14.021170616149902	44
-21.759265899658203	5.219034671783447	3
-29.29326057434082	11.498804092407227	44
17.178035736083984	-3.147167205810547	22
18.107772827148438	31.26519012451172	22
0.08375995606184006	4.200364589691162	38
23.805418014526367	10.134683609008789	23
-5.839057445526123	13.637480735778809	22
12.225289344787598	-11.234946250915527	38
13.905668258666992	21.85738182067871	22
12.646533012390137	28.341459274291992	56
36.94160461425781	-9.156960487365723	7
-24.679716110229492	36.97592544555664	28
-2.050222396850586	1.9407446384429932	38
16.70587921142578	10.066591262817383	50
-59.553890228271484	30.643238067626953	22
-0.26928308606147766	17.028650283813477	22
13.134851455688477	11.831011772155762	22
-40.64410400390625	6.8763813972473145	14
31.94515037536621	-35.7366943359375	56
-22.606760025024414	9.988222122192383	3
-16.956127166748047	-14.184149742126465	38
21.379440307617188	29.678258895874023	57
4.920845031738281	-4.747738361358643	39
-33.30372619628906	30.718334197998047	16
41.57738494873047	-2.0460755825042725	51
15.729914665222168	-13.3921480178833	40
34.651580810546875	-15.788174629211426	22
36.864131927490234	-9.181127548217773	7
29.14605712890625	16.87848472595215	18
-20.242441177368164	-7.572137832641602	2
8.879298210144043	29.3121395111084	56
22.020751953125	12.484331130981445	23
-34.061500549316406	0.07449821382761002	59
55.48422622680664	-14.2607421875	57
41.523345947265625	9.036945343017578	7
-50.52613830566406	-6.244820594787598	6
48.31610107421875	-20.57444953918457	4
3.1395411491394043	18.464435577392578	59
-28.26002311706543	37.023128509521484	28
-37.5417594909668	22.52705955505371	53
1.1042920351028442	0.22805781662464142	2
11.464606285095215	31.40338706970215	56
-21.122560501098633	17.413921356201172	22
-54.77440643310547	2.313429117202759	22
50.81899642944336	7.232303619384766	58
50.3722038269043	6.799797058105469	58
-0.7334479093551636	-77.19290161132812	59
49.88943862915039	-5.95305871963501	39
-35.45787811279297	-4.945586204528809	3
-21.372196197509766	-37.61119842529297	3
28.554609298706055	-38.28431701660156	46
12.478703498840332	-7.034974098205566	11
2.7090296745300293	17.30152130126953	50
-31.067249298095703	17.797677993774414	3
-46.36442565917969	-2.4753260612487793	34
39.48844528198242	13.56832504272461	7
-46.77287673950195	-4.78788423538208	34
3.9912657737731934	-0.09557265788316727	18
41.97240447998047	-8.900729179382324	39
-18.778335571289062	35.00825881958008	1
41.3475456237793	-8.441216468811035	39
20.86390495300293	17.573909759521484	42
41.52581024169922	9.984945297241211	7
41.56068420410156	9.818208694458008	7
27.32012939453125	-40.072330474853516	7
-1.389242172241211	-30.623886108398438	49
35.381752014160156	14.094599723815918	20
-1.764783263206482	14.062349319458008	22
44.32140350341797	14.618124961853027	7
33.808170318603516	-15.944711685180664	51
-27.4323787689209	35.8973274230957	1
-17.49690818786621	-15.39535140991211	18
9.778841018676758	9.754477500915527	22
6.653641700744629	-22.349315643310547	40
37.17253494262695	-1.1494872570037842	22
22.475650787353516	-14.622517585754395	22
-25.9437255859375	2.141812562942505	44
-14.256834983825684	-33.25144577026367	3
-5.310064792633057	21.352243423461914	22
10.16325855255127	29.795183181762695	56
42.3652458190918	14.3944091796875	7
-26.499834060668945	14.350770950317383	3
-9.215461730957031	-37.45105743408203	46
22.72220802307129	11.22262191772461	23
-26.493865966796875	20.215055465698242	3
5.414068698883057	-11.479830741882324	9
2.9346539974212646	-29.79722785949707	49
-3.486272096633911	21.127498626708984	22
-5.88637113571167	12.603053092956543	31
-15.901518821716309	24.851842880249023	53
-23.25200843811035	16.558338165283203	44
42.085044860839844	0.6900692582130432	51
42.84998321533203	16.057945251464844	7
-28.916807174682617	45.03999710083008	25
-49.53436279296875	8.489331245422363	13
47.86560821533203	-9.984930038452148	39
11.447891235351562	-15.457744598388672	17
-26.932680130004883	-40.48786163330078	4
26.476285934448242	29.722692489624023	22
36.50121307373047	-15.738714218139648	22
-1.2736766338348389	15.769330024719238	3
-23.783668518066406	4.5339555740356445	22
12.646770477294922	-12.36365032196045	21
-31.26545524597168	16.898761749267578	56
-27.97923469543457	12.45538330078125	44
-18.24654197692871	13.118062019348145	3
43.549320220947266	14.681775093078613	7
-27.46419334411621	40.4168701171875	28
53.521095275878906	0.012043916620314121	39
36.64539337158203	-32.04327392578125	22
-20.910964965820312	47.72748565673828	26
23.080219268798828	11.50800895690918	23
-20.06368637084961	15.9618501663208	46
-2.001906156539917	13.535484313964844	22
25.640838623046875	31.338348388671875	22
-7.319972515106201	-5.964311599731445	2
-14.470831871032715	-33.22053527832031	3
-39.73684310913086	3.645542860031128	10
42.30915451049805	-19.266754150390625	22
-21.61922836303711	-15.50504207611084	22
21.401866912841797	-21.06773567199707	21
-30.907432556152344	3.6509904861450195	14
40.343441009521484	-25.503944396972656	22
36.501155853271484	-22.779632568359375	50
8.840426445007324	-7.364325046539307	22
32.950721740722656	-20.224355697631836	22
-27.559520721435547	49.29853820800781	25
12.305679321289062	-10.590518951416016	17
14.82095718383789	-5.001692295074463	17
-30.63255500793457	47.24441909790039	22
8.347302436828613	-20.49923324584961	40
-18.268339157104492	13.72280216217041	3
-4.574836730957031	27.923084259033203	48
43.0076904296875	13.976197242736816	7
-18.80194091796875	13.501264572143555	3
-30.3913516998291	7.193835735321045	3
-3.0001657009124756	-27.308820724487305	9
22.13360595703125	17.034059524536133	42
5.565342903137207	28.67268180847168	56
-19.130563735961914	1.270544171333313	57
-15.796077728271484	0.5427271127700806	57
-5.997562885284424	37.934261322021484	3
-4.629663467407227	10.534780502319336	31
-17.566152572631836	35.75676345825195	1
41.536712646484375	4.523244857788086	51
23.23563003540039	20.62594223022461	42
28.685468673706055	-27.072927474975586	23
24.798717498779297	2.2556464672088623	30
-6.803238391876221	39.115020751953125	1
2.0889105796813965	19.57662582397461	7
23.640960693359375	-18.83922004699707	21
-0.21021530032157898	46.780250549316406	47
33.79356384277344	-20.650367736816406	22
-35.32391357421875	11.818519592285156	22
46.12137222290039	-8.531974792480469	39
-25.610624313354492	47.93284225463867	25
-26.65022850036621	38.45128631591797	28
46.270263671875	-10.058723449707031	39
13.746898651123047	28.28416633605957	56
14.286622047424316	28.461153030395508	29
55.13687515258789	-5.377884387969971	29
55.07374954223633	-4.381591320037842	29
55.031070709228516	-4.435000896453857	29
54.297306060791016	-7.32625675201416	29
45.621063232421875	15.82386589050293	7
20.341659545898438	-4.860444068908691	17
-5.560205936431885	31.200037002563477	48
43.789852142333984	-10.96090030670166	39
-47.146697998046875	-3.861527442932129	34
-6.695693016052246	22.465356826782227	22
49.823211669921875	7.68192195892334	58
-3.8873398303985596	11.292069435119629	31
24.729488372802734	-17.333242416381836	21
25.224729537963867	-17.035438537597656	21
-21.127412796020508	5.42006254196167	39
20.053869247436523	28.637073516845703	22
4.176492214202881	19.782032012939453	50
-20.411046981811523	16.354341506958008	22
52.3978157043457	-5.049319744110107	29
30.486291885375977	-16.85904884338379	22
-12.4052152633667	38.13996505737305	1
-22.804216384887695	-5.298416614532471	57
3.1028025150299072	-29.23756980895996	49
20.784610748291016	29.653240203857422	57
-20.20682144165039	25.607547760009766	53
-9.286632537841797	-37.532501220703125	22
48.510623931884766	6.623910427093506	58
-46.17668914794922	-3.171802282333374	34
-41.556976318359375	4.516321182250977	22
-52.49613571166992	-13.827022552490234	3
19.64292335510254	-17.499868392944336	21
40.1480712890625	-25.378395080566406	22
-43.42607879638672	-21.19012451171875	3
-4.492578983306885	7.536111354827881	38
43.04965591430664	-17.41805648803711	29
52.121864318847656	-4.215341091156006	29
-52.51998519897461	-3.8849947452545166	6
17.18511962890625	-7.814088344573975	43
7.317623138427734	25.82285499572754	56
-52.01462173461914	-4.027923583984375	6
-2.15497088432312	2.8654556274414062	38
42.85361862182617	1.4552721977233887	51
-27.310100555419922	29.50049591064453	53
24.817546844482422	2.719785451889038	22
40.27992248535156	-0.22014038264751434	51
-13.050576210021973	9.562373161315918	59
9.87899112701416	-37.31501007080078	8
23.06169891357422	19.098838806152344	42
-32.63278579711914	3.162511110305786	14
2.1282260417938232	-30.01938247680664	49
-11.133097648620605	20.191917419433594	46
27.838010787963867	11.667946815490723	23
-5.056662559509277	-32.26486587524414	37
55.06254577636719	-7.429773807525635	29
45.09626007080078	11.895519256591797	18
15.460064888000488	2.121978282928467	38
43.12425994873047	-17.10324478149414	7
-24.778427124023438	13.799345016479492	3
9.335823059082031	9.87006950378418	22
28.461624145507812	-10.706133842468262	4
25.728303909301758	31.16335105895996	22
0.4586194157600403	5.4721150398254395	38
-31.159088134765625	4.934198379516602	14
33.34646224975586	5.552540302276611	18
21.98280906677246	-18.152286529541016	21
-17.928285598754883	-23.354480743408203	3
0.08737654983997345	-4.60183572769165	2
-20.116729736328125	-21.07488441467285	22
12.377010345458984	-10.239968299865723	17
18.857513427734375	-18.53890609741211	21
39.079681396484375	0.9885632991790771	51
11.902040481567383	-15.321232795715332	17
42.92634963989258	1.7528048753738403	51
-18.74339485168457	-13.949626922607422	22
-27.3720645904541	41.968170166015625	28
27.792686462402344	-19.2919864654541	21
24.05282211303711	-17.450422286987305	21
-22.58365249633789	9.896520614624023	3
0.9616625308990479	-25.844118118286133	52
-20.654966354370117	-30.19339370727539	1
-31.568185806274414	25.571941375732422	3
31.134248733520508	9.169126510620117	50
-45.6492805480957	0.9791797399520874	34
-39.901451110839844	-1.092308759689331	22
-37.591434478759766	16.8981876373291	22
19.230594635009766	20.266468048095703	42
-10.916830062866211	-6.003995418548584	41
-29.962915420532227	-34.96100616455078	4
11.649043083190918	31.523651123046875	56
-7.081882953643799	26.418222427368164	48
17.551910400390625	-23.664766311645508	21
-5.352353096008301	6.250971794128418	38
-25.194368362426758	47.85722351074219	28
-5.523438453674316	11.009090423583984	31
-15.77427864074707	-33.11205291748047	46
35.01714324951172	11.808075904846191	11
-35.02528762817383	10.773394584655762	3
3.7333180904388428	-6.79902458190918	22
7.704098701477051	25.099063873291016	56
23.82935333251953	-3.2411186695098877	30
-25.340087890625	42.89939880371094	28
35.87397384643555	-15.733832359313965	18
-17.906579971313477	-23.379112243652344	3
51.74199676513672	-6.2715349197387695	29
-15.223021507263184	37.36193084716797	1
8.057109832763672	-35.511844635009766	8
18.342618942260742	-18.8126277923584	21
-4.968319416046143	3.878105401992798	2
-10.054398536682129	16.310100555419922	46
-2.807267665863037	-27.413738250732422	9
27.566938400268555	-18.55653953552246	21
20.365087509155273	-21.66869354248047	21
-15.688227653503418	32.87871551513672	1
19.504411697387695	-16.616395950317383	21
23.757213592529297	91.52259826660156	22
21.444072723388672	3.3368172645568848	30
19.56301498413086	16.305618286132812	23
22.763164520263672	-2.842588424682617	30
-44.21646499633789	-5.566494941711426	34
4.36266565322876	-5.462156772613525	59
16.73914909362793	3.7420830726623535	5
-27.214120864868164	29.776268005371094	1
7.699477672576904	28.862274169921875	56
-10.076343536376953	-23.447921752929688	17
9.868354797363281	1.2610007524490356	5
17.23855972290039	4.846558570861816	22
5.5574750900268555	6.146573066711426	3
-1.5663506984710693	7.146239757537842	38
-50.76158905029297	-4.760908603668213	6
50.382999420166016	-20.361806869506836	7
-51.844547271728516	5.076117038726807	13
0.11696949601173401	8.707864761352539	2
13.646782875061035	-3.8434815406799316	22
50.327640533447266	-20.355083465576172	7
-21.719867706298828	47.09071350097656	26
47.446903228759766	14.332460403442383	7
17.327510833740234	6.373795032501221	23
26.535001754760742	10.675183296203613	47
-26.312776565551758	40.27720642089844	28
6.245894908905029	-35.91714859008789	8
28.09537124633789	-11.48931884765625	4
17.438085556030273	-19.655887603759766	21
9.23015308380127	2.5102388858795166	5
17.44537925720215	-23.798768997192383	21
-22.849634170532227	-15.226984024047852	39
48.62177658081055	-16.464771270751953	22
47.65946960449219	14.293766975402832	7
19.183259963989258	20.317251205444336	42
-15.623236656188965	1.3981727361679077	55
21.636423110961914	-18.6361026763916	21
9.360867500305176	-4.075192928314209	9
-18.550573348999023	34.374202728271484	1
7.200349807739258	-29.224130630493164	12
-19.908674240112305	-0.6804770827293396	57
20.835031509399414	-2.183814525604248	22
-49.87673568725586	-5.3352580070495605	6
-13.229954719543457	-20.72661590576172	22
29.240550994873047	10.736955642700195	4
-33.31968307495117	3.8124711513519287	22
-2.705613851547241	-1.9971202611923218	59
13.372735977172852	-23.06089210510254	21
19.004526138305664	-23.01067543029785	21
-32.90686798095703	33.44943618774414	16
-31.494308471679688	25.66924285888672	1
29.021434783935547	-11.515681266784668	4
34.89374542236328	6.105042457580566	45
-25.403541564941406	9.076934814453125	44
8.93902587890625	-27.20631217956543	18
-38.83491516113281	4.117751598358154	10
2.1946330070495605	1.399430751800537	57
-2.0605664253234863	-39.902557373046875	22
-5.637159824371338	8.728989601135254	31
-24.413358688354492	12.497268676757812	44
13.835214614868164	-3.9692344665527344	22
3.3174266815185547	0.22518102824687958	39
17.354848861694336	-18.229263305664062	21
-16.59247398376465	-29.272640228271484	54
-19.97955894470215	20.626659393310547	50
-52.904396057128906	5.6158833503723145	13
39.378631591796875	-24.886505126953125	22
22.975624084472656	-2.037015676498413	30
-33.0423583984375	33.52800369262695	16
-22.06048583984375	43.053958892822266	28
-28.736099243164062	10.715185165405273	44
-35.09894561767578	11.159847259521484	39
-9.774850845336914	49.44009017944336	22
9.107333183288574	3.0785071849823	5
28.824520111083984	-10.871636390686035	4
-22.873306274414062	-9.03896713256836	59
26.21126365661621	-23.235984802246094	22
-42.10015869140625	5.751169681549072	22
21.007936477661133	-3.4777798652648926	30
4.555018901824951	-9.069809913635254	40
25.152873992919922	1.0212236642837524	30
0.4093645513057709	23.92230987548828	39
8.898259162902832	-3.3151192665100098	3
22.91390609741211	29.499582290649414	22
46.51631164550781	-5.275265693664551	22
-20.328271865844727	0.12176675349473953	57
-50.049198150634766	-4.124929428100586	6
-7.236108779907227	-4.125180721282959	2
-31.73427391052246	32.98663330078125	16
7.860990047454834	-36.7435417175293	8
6.589271545410156	-29.000028610229492	12
8.199271202087402	28.181930541992188	56
-29.05314064025879	-10.56232738494873	19
33.51510238647461	-3.518780469894409	22
4.372716903686523	28.715200424194336	56
-19.75311279296875	22.89530372619629	46
4.091819763183594	-21.574115753173828	18
12.702790260314941	-14.856179237365723	17
-51.16783905029297	-5.047908782958984	6
3.4691407680511475	-22.15480613708496	18
47.3106575012207	-1.4211974143981934	51
-12.055913925170898	-7.293059825897217	41
-31.2150821685791	32.390228271484375	16
51.847293853759766	-5.921029567718506	29
-35.282493591308594	-5.067677021026611	3
-21.98681640625	47.62172317504883	26
-26.781150817871094	36.39577865600586	28
-25.98931312561035	1.648773193359375	44
14.172991752624512	3.8581721782684326	22
5.6822428703308105	-19.062349319458008	40
15.090045928955078	-10.83029556274414	21
-24.858549118041992	50.63520431518555	22
6.364743232727051	28.77406120300293	56
8.993155479431152	0.35583141446113586	5
32.853843688964844	1.604395866394043	40
-5.3690972328186035	9.973688125610352	31
21.62809944152832	16.89202117919922	42
9.00936508178711	-37.102054595947266	8
21.968486785888672	-6.42150354385376	17
-18.325651168823242	-1.004757046699524	57
27.524372100830078	1.2117420434951782	20
2.048722982406616	1.9346566200256348	38
-44.075714111328125	-5.6538496017456055	34
-11.827897071838379	-7.847480773925781	41
2.2691750526428223	-11.021615982055664	45
5.388113498687744	-19.87896156311035	40
9.846792221069336	19.097379684448242	56
-43.807743072509766	12.240355491638184	3
-46.89714050292969	0.7244434356689453	34
-51.290985107421875	8.228743553161621	13
-14.453717231750488	47.6513786315918	28
-45.76496505737305	-2.4705936908721924	34
24.634357452392578	-1.5628750324249268	30
-27.370708465576172	31.154088973999023	1
41.4448127746582	2.134225606918335	51
5.774085998535156	-34.85261535644531	8
-31.978422164916992	-7.6216254234313965	22
-2.8358962535858154	4.7663445472717285	2
-25.7298526763916	34.46813201904297	1
23.40325927734375	-0.7153501510620117	30
19.288732528686523	-11.785126686096191	9
26.269479751586914	-38.61669158935547	7
-19.83169937133789	28.51457405090332	53
3.717316150665283	-31.420183181762695	49
30.370956420898438	-1.759543776512146	22
9.411205291748047	-10.893844604492188	17
-6.649578094482422	-31.059017181396484	37
-22.896188735961914	30.15937614440918	53
-28.718379974365234	-32.91988754272461	39
-15.377425193786621	-3.5896353721618652	2
7.192018985748291	0.8902105689048767	5
-47.663143157958984	-1.728169322013855	34
5.158599853515625	-16.186843872070312	3
25.22077178955078	-20.67874526977539	22
17.882389068603516	3.090496778488159	22
-43.8415641784668	11.978594779968262	3
-15.582521438598633	-4.084680557250977	2
19.70418930053711	-4.988095760345459	17
-13.71629524230957	36.03814697265625	1
-18.80047035217285	41.03340530395508	1
-8.039113998413086	-29.7520809173584	37
0.3226999044418335	23.88037872314453	3
-19.052486419677734	41.53266525268555	1
33.03790283203125	-7.3061933517456055	22
-21.093063354492188	46.72672653198242	26
-23.43201446533203	31.663814544677734	1
17.696218490600586	-10.847831726074219	21
-1.686865210533142	6.497650146484375	38
-10.035661697387695	16.29161834716797	46
-28.362483978271484	-35.081993103027344	46
30.139972686767578	26.651309967041016	22
27.87521743774414	-16.578617095947266	40
-16.476455688476562	37.75273513793945	1
-20.87056541442871	28.287513732910156	53
-22.89142417907715	29.376235961914062	53
9.186429023742676	31.304903030395508	56
-47.57814407348633	3.1578991413116455	59
0.7513778805732727	7.723327159881592	38
18.940778732299805	-37.20895767211914	39
-14.819708824157715	31.66568374633789	46
6.533543586730957	-20.50002098083496	40
-3.248772144317627	-2.655904531478882	2
22.73465347290039	-4.208177089691162	4
27.748811721801758	1.4403680562973022	20
6.685561180114746	-36.095985412597656	8
-20.918704986572266	31.713394165039062	1
0.4851602613925934	-33.143638610839844	48
12.801687240600586	0.4646262228488922	59
30.1402645111084	26.659269332885742	22
-12.106500625610352	51.96262741088867	4
25.14774513244629	-21.56229019165039	22
-5.3789567947387695	-1.1533836126327515	2
-7.3966875076293945	-0.6714584827423096	0
10.412822723388672	-25.350601196289062	12
-15.165258407592773	35.53752517700195	1
-16.895137786865234	-29.301631927490234	54
35.27996826171875	10.870894432067871	11
-12.43702507019043	22.654624938964844	27
-52.68783187866211	4.111444473266602	13
-25.972349166870117	-2.0973565578460693	19
-51.740352630615234	3.0032505989074707	13
-25.78749656677246	41.61592483520508	28
-29.082515716552734	-1.3516749143600464	44
-21.467456817626953	45.873931884765625	26
-16.247478485107422	35.74231719970703	1
-24.3750057220459	27.454431533813477	53
47.05705642700195	-1.1834208965301514	51
-39.420654296875	-5.980027675628662	3
-19.57601547241211	-1.256340503692627	57
-15.272920608520508	3.635129690170288	55
1.6037096977233887	-17.321260452270508	9
-28.57173728942871	43.91881561279297	25
-32.33024215698242	-9.111250877380371	59
23.913999557495117	-1.1943882703781128	30
-6.386608600616455	-8.556242942810059	59
-25.125844955444336	26.271690368652344	53
-19.693483352661133	36.552330017089844	1
2.7925350666046143	8.984270095825195	22
-13.985434532165527	47.604007720947266	22
1.9522597789764404	-7.224013328552246	22
17.773340225219727	-10.302393913269043	43
-2.554661989212036	5.028220176696777	2
22.09473991394043	-13.406336784362793	40
10.177218437194824	16.835758209228516	50
27.807546615600586	-1.7793934345245361	22
-24.21249008178711	27.35122299194336	53
2.6779582500457764	-11.615592956542969	45
-14.919038772583008	38.91696548461914	1
-0.10120339691638947	34.821006774902344	14
-11.524871826171875	-19.828649520874023	17
-18.401803970336914	32.22235870361328	28
-23.272024154663086	31.161645889282227	1
-11.795063018798828	26.99959945678711	46
-43.542518615722656	7.046686172485352	22
14.387259483337402	7.466686725616455	22
-39.40203857421875	-5.9781951904296875	3
13.62842082977295	-28.1197452545166	22
15.942726135253906	7.7736921310424805	22
25.801912307739258	-5.358613967895508	30
6.587155818939209	-17.78571891784668	40
-11.936070442199707	48.1708984375	22
-19.752485275268555	24.35234832763672	1
17.868223190307617	-15.111196517944336	21
16.874279022216797	-31.755847930908203	50
-22.129941940307617	-37.641693115234375	3
25.397863388061523	-2.4031286239624023	30
-11.993905067443848	27.1197509765625	46
25.971418380737305	-6.786224365234375	4
25.152759552001953	-14.507750511169434	24
-4.627543926239014	27.77888298034668	48
22.261341094970703	0.5853680968284607	30
4.830215930938721	-20.684123992919922	18
-47.11061096191406	8.084800720214844	2
4.389030933380127	5.831845760345459	2
-22.61290740966797	43.678550720214844	26
-7.611634254455566	20.36115264892578	3
0.8010379672050476	6.646236419677734	38
-24.844139099121094	28.147336959838867	53
-25.010276794433594	41.45539474487305	28
-14.884507179260254	21.403806686401367	27
-10.499415397644043	48.630245208740234	22
-17.441709518432617	30.57615089416504	46
28.222267150878906	-28.090269088745117	22
-12.922027587890625	22.312095642089844	27
-19.11086082458496	-9.760255813598633	2
7.947505950927734	-38.3723030090332	8
1.3920122385025024	-18.128202438354492	40
